datetime,numeric,string
2018-09-24 20:00:00,-155.8163686602182,KILCJ
2018-05-10 19:00:00,-130.2493391263097,BOXPD
2022-02-05 17:00:00,-82.7029509305976,MJKPE
2018-04-14 21:00:00,0.8007697489066301,TKDYD
2018-11-30 12:00:00,-62.96040278560399,WPTBS
2022-05-02 14:00:00,-25.705050643806782,SDRSS
2019-11-24 13:00:00,1.1190645190221655,SXFBW
2018-06-04 09:00:00,-112.96224645017286,AUYZK
2020-11-04 03:00:00,70.40254570240529,SRGFL
2022-09-17 23:00:00,215.59358190909074,NUMIP
2018-04-29 20:00:00,-15.80074714670841,HRHFV
2019-10-19 12:00:00,-10.474629289064545,RDVSL
2019-04-12 10:00:00,189.61037011186312,PVMHT
2022-09-12 17:00:00,11.443091474636573,KLFRW
2020-12-24 07:00:00,-54.223862516709595,JEPDO
2019-11-19 04:00:00,78.81018449499544,HQWGQ
2018-05-04 11:00:00,-106.4466581728851,ROMIU
2022-12-25 02:00:00,-48.808192554534024,COVNP
2018-02-15 16:00:00,13.467073665427012,BCPGA
2019-10-20 01:00:00,52.9934233274104,KYKYQ
2019-06-15 14:00:00,7.053901753327089,HRRVA
2018-12-07 10:00:00,-104.25977434300347,JEUON
2020-07-03 16:00:00,-4.885545125931903,GREXT
2023-05-16 01:00:00,1.0273655500608616,EZDSQ
2020-11-30 13:00:00,-41.699868491358565,FRQKP
2018-06-30 14:00:00,5.655572270765629,IHDSA
2023-05-02 09:00:00,-60.868477620942585,LWXND
2019-03-30 10:00:00,101.0278245199678,AOTGG
2021-11-02 00:00:00,-50.96802891421238,FEZDP
2020-02-29 13:00:00,-86.8858813251768,DCRFN
2019-02-13 10:00:00,-52.15537665047957,BEVWV
2021-04-24 18:00:00,-64.9557724801351,KJOUC
2020-03-16 16:00:00,14.183287508728936,RCUPW
2021-11-10 01:00:00,22.91271164455501,XXQLX
2020-03-22 22:00:00,165.23064902694216,HMDLU
2023-01-28 10:00:00,234.67810738599076,JORFY
2020-02-04 16:00:00,-4.030248288029725,YMIMC
2021-08-08 07:00:00,62.25531198995827,PPGNR
2021-01-10 03:00:00,60.73370562286065,PXATC
2020-09-03 13:00:00,81.30165117471746,APJQM
2019-11-01 13:00:00,35.51240447429449,JAYHS
2021-12-24 15:00:00,-113.589228069759,AKXIK
2023-06-14 21:00:00,60.6772603598734,WJDRN
2023-11-22 11:00:00,274.70690562737195,JMARO
2021-01-09 00:00:00,-3.1049818806557825,QWODZ
2020-08-23 11:00:00,-71.62206240833643,HZKYS
2020-04-10 14:00:00,-211.84809568012247,IJJST
2023-04-01 05:00:00,-99.852740865302,SWFUB
2018-05-14 01:00:00,-124.78901349078684,AAIYW
2020-12-14 10:00:00,-18.794965933938727,XBNCD
2018-07-29 20:00:00,79.07142158434606,IZSXC
2023-02-27 02:00:00,57.98736707051712,FZVCL
2018-11-16 16:00:00,16.33254470315774,KDSKU
2020-03-11 14:00:00,74.19793204735039,DNOLK
2018-10-28 00:00:00,-95.80512571834184,AZYOY
2022-02-24 12:00:00,-12.634027848831177,JPYKI
2018-05-11 16:00:00,-190.85785364769933,GVLDV
2018-11-03 01:00:00,56.685850166922044,JWKYG
2019-10-12 17:00:00,69.56567187719155,KVGZY
2021-11-03 14:00:00,-96.58755288665678,WPSWS
2020-01-25 01:00:00,211.15929291174882,UQUQK
2018-12-26 03:00:00,-135.6200876830221,VZOYT
2020-11-17 22:00:00,-37.52091904601348,HDZGQ
2019-10-01 01:00:00,-58.01587673023154,KPALM
2023-03-07 11:00:00,-120.25417565073346,SNSOD
2019-07-29 19:00:00,-87.62401771276697,WJYWG
2023-09-08 03:00:00,9.958124470233273,UTRPF
2020-04-12 01:00:00,-8.61207091027329,XZBHB
2021-06-04 13:00:00,-147.6335223006052,YAUTU
2021-10-31 02:00:00,-172.63983156426895,EXQOZ
2019-06-22 19:00:00,149.0266140109353,ADEQK
2020-05-17 14:00:00,-113.87228226709385,UUXOY
2019-01-05 04:00:00,61.91789223727056,OZIUH
2023-08-01 20:00:00,10.169949003716363,QTLYG
2021-12-24 06:00:00,26.277562770646124,CXDGL
2022-07-25 11:00:00,20.8939306276723,AEJJJ
2022-04-07 02:00:00,-73.44537954853439,QJCSW
2020-12-13 13:00:00,51.34073341854655,ABCYW
2022-04-04 14:00:00,-101.26268877297233,GXMUW
2018-02-11 11:00:00,60.01078746043373,MVNIN
2018-12-10 11:00:00,43.059941485204725,OKXLD
2019-08-08 17:00:00,123.06706711216752,SLAYL
2022-03-11 19:00:00,140.2587248009791,YVFYN
2018-05-02 21:00:00,60.309072083654215,UGKSR
2020-02-15 12:00:00,-100.52547021402225,KMEPI
2020-09-05 01:00:00,-147.17296248409016,ZLAPK
2020-04-19 13:00:00,-47.823584151599405,EZEMM
2020-01-29 19:00:00,-33.39473097630968,VKSQU
2018-08-24 18:00:00,27.38448534796615,VQRXX
2018-06-26 13:00:00,28.10693201490816,YBSIS
2019-01-10 19:00:00,-16.766846551418773,ZHJTM
2021-04-17 23:00:00,136.13141643524,SRBYS
2023-07-11 09:00:00,96.87977541810793,VVTER
2021-08-17 08:00:00,33.67531189488721,QYREZ
2019-11-26 18:00:00,-6.182451411546476,FIXHC
2022-11-27 12:00:00,171.51582426330242,RMNCX
2023-03-06 16:00:00,-88.35251949490528,FAMJR
2022-07-17 05:00:00,171.8401445243611,VTAOB
2023-10-17 18:00:00,-188.69050153600162,TMFUP
2021-01-06 23:00:00,110.6908207223095,KGLYT
2018-09-24 09:00:00,118.38032103223912,AFRJS
2023-03-22 22:00:00,53.228502166142036,BGBWC
2023-10-17 02:00:00,-175.1183978871275,QLEUW
2018-10-13 07:00:00,-61.08118799171455,YXXND
2018-09-24 10:00:00,-87.5961581260925,VTCEY
2021-10-28 22:00:00,-215.6415296274805,STLPD
2019-01-06 04:00:00,136.87648655285486,DAZCW
2021-07-05 09:00:00,123.05359191882472,GGAFP
2021-02-07 14:00:00,-37.572658163091674,YENRK
2019-01-10 03:00:00,106.52124160851344,QWGRZ
2023-09-11 09:00:00,189.94570352194515,QASXH
2019-01-16 17:00:00,93.32579052310344,WTUTF
2019-07-16 07:00:00,28.70496861806705,PNDNU
2018-12-03 03:00:00,1.08870619859947,SRRNC
2018-03-18 19:00:00,2.109697923106595,MEFZY
2018-07-11 03:00:00,28.935459674209152,VGDYJ
2018-03-15 18:00:00,35.2510331614748,GMGWU
2019-02-07 16:00:00,-245.1555149983898,OFZIV
2023-10-19 23:00:00,-11.168695140986843,YBVHZ
2018-07-16 10:00:00,43.12704981316992,ZYDUH
2018-11-14 09:00:00,-59.66093490096488,LYKYB
2018-07-22 20:00:00,-14.474334823916701,HJPIE
2021-02-25 10:00:00,46.97790516448186,CIEOF
2021-11-08 21:00:00,18.64995224996325,HCTZZ
2020-11-15 22:00:00,-50.612311617647585,OWDAD
2021-01-03 08:00:00,72.75421816924245,QAZQO
2018-06-24 10:00:00,-5.816562599747305,MOCKD
2018-07-10 18:00:00,-100.3698092948605,VHJRU
2019-09-11 14:00:00,-36.84433937689635,HVUPX
2022-12-04 17:00:00,-8.789199658132125,NMTVG
2021-11-20 02:00:00,81.6830168923175,VQHKV
2021-11-13 05:00:00,-91.5855752164487,MDPES
2020-04-13 09:00:00,-92.59134497619739,RNZFX
2020-09-07 19:00:00,-173.46106857255344,HWKAP
2022-04-12 13:00:00,-239.65789596341457,UEPOU
2023-10-09 06:00:00,-32.404827852802626,VYLYG
2018-02-01 21:00:00,-35.81583070026546,NKLKN
2021-07-27 09:00:00,-120.64438263054602,DNKQT
2023-07-12 03:00:00,-123.61030438533642,HPPCK
2020-01-07 09:00:00,121.52875590201182,WQBJO
2022-05-07 05:00:00,-27.84119093262848,GKDCD
2019-07-27 17:00:00,82.08950073814549,ZCTSJ
2021-05-01 10:00:00,150.76208123068767,NYLUK
2018-12-01 06:00:00,2.096681818378071,NOUAE
2019-02-06 22:00:00,-11.001925479129953,PSPLY
2022-12-27 20:00:00,23.916323425851772,UHTWC
2022-02-26 20:00:00,-60.67221985088283,HACMU
2021-03-01 15:00:00,15.137214416085756,ENCKF
2023-01-16 18:00:00,-116.35824597330146,GNZQE
2021-04-26 02:00:00,-66.78942912246052,PDRVP
2021-08-20 09:00:00,59.17386827297301,ZEVDJ
2019-06-25 07:00:00,-19.825109155161126,BONKO
2020-09-22 16:00:00,-98.0012076802775,AHPKQ
2019-03-14 01:00:00,-5.623439259908172,NWNYB
2019-09-28 19:00:00,-63.95942357710247,KIWPP
2022-05-24 17:00:00,114.55524190632826,XVFYU
2021-05-01 06:00:00,-206.68965003601176,WDBEM
2019-12-13 18:00:00,-21.833770291670888,OBAHB
2023-02-01 08:00:00,6.254885112748612,DXEAO
2018-06-21 10:00:00,28.28168306265273,VLRLZ
2021-12-29 06:00:00,40.70901894190581,BFKIT
2022-08-05 15:00:00,-114.11312551404377,CDNTV
2018-12-03 00:00:00,-206.27371951567528,XTZUC
2019-02-20 17:00:00,64.910753291473,GCKPN
2022-01-20 08:00:00,-97.72276933640464,PRNEQ
2018-04-14 07:00:00,64.33934359379369,HTLJS
2020-06-29 11:00:00,-24.81955460193719,KMJVY
2018-05-24 23:00:00,-0.8885611542080948,GSLPJ
2022-12-05 00:00:00,-22.29362251120756,WKENI
2018-11-13 09:00:00,-146.3041239844836,VFQFZ
2018-07-08 15:00:00,-40.088488482680994,HHSAG
2023-11-30 20:00:00,50.44781014027995,HPHVV
2022-06-23 09:00:00,139.38156791319295,XFSAD
2018-01-25 23:00:00,-91.31656109212393,BGLLR
2018-03-23 13:00:00,-25.061399230537585,OHOGR
2019-04-14 22:00:00,-57.83712012192339,VKHHJ
2021-04-17 14:00:00,32.84445114366456,YSTYQ
2023-04-20 00:00:00,-39.37473815030354,ANJDP
2021-09-17 00:00:00,-153.42858829349322,WXAZK
2019-09-01 12:00:00,-25.94146679414259,WOGXA
2018-10-02 04:00:00,111.10988617153316,VBVDC
2018-07-16 22:00:00,19.43792641499459,TWBVL
2023-04-26 06:00:00,-18.76747929419481,RFWSK
2019-01-18 14:00:00,-18.528501196239326,KWFPZ
2020-07-16 19:00:00,114.06516427801621,VTBGI
2022-01-01 23:00:00,133.32767949535463,ZEERS
2019-06-14 10:00:00,-211.6838884589739,YESQA
2018-03-31 23:00:00,-67.13758550499566,VKOUD
2023-12-12 20:00:00,10.049334271811764,KFTVN
2023-08-21 07:00:00,-108.20248977416911,EDNNC
2021-09-02 19:00:00,-3.6291161726385703,VEEIT
2022-01-31 11:00:00,-131.221086675068,MFNPI
2023-02-06 16:00:00,15.88054229872855,IGBUL
2020-08-07 17:00:00,-11.845500352220615,LVKAI
2023-05-30 15:00:00,-127.32093238334869,IKEEC
2018-01-03 14:00:00,-28.319400530555903,OVUUM
2019-11-09 20:00:00,108.04550286458452,GXMGC
2023-07-01 13:00:00,-80.31622877175626,ZOFZG
2021-03-02 05:00:00,67.77800955941208,AFIYJ
2018-02-18 05:00:00,-64.55679138820126,JRGYV
2023-10-21 21:00:00,115.76310427313446,WSMDH
2019-11-16 03:00:00,2.7966319617908906,OWKRK
2019-07-05 09:00:00,-9.643035499662366,SMWGP
2019-11-26 18:00:00,-80.71961107828612,IYCCH
2018-09-04 15:00:00,-95.12307306297542,YYCAI
2020-11-13 20:00:00,-1.4877283637991805,FQRJH
2023-06-27 11:00:00,45.24298558998049,NVEZT
2020-09-16 06:00:00,119.65163834204427,FBPAX
2020-11-15 02:00:00,-98.76649214606846,RDXDI
2022-01-10 17:00:00,91.08580664943476,TNCQU
2023-01-30 19:00:00,-55.93548040073828,TLMQG
2023-06-08 11:00:00,-76.07089382054299,AXYWG
2019-03-11 03:00:00,-76.44235990875868,DFEHU
2023-01-29 22:00:00,-115.88212536107956,UYRXJ
2020-01-20 11:00:00,-7.582149407760546,OBCCX
2020-01-14 18:00:00,8.855843737315409,CSVGC
2019-10-21 15:00:00,-66.9473502502467,BARJN
2022-08-09 12:00:00,-84.09722240517716,PCFIT
2018-06-13 00:00:00,156.18731821340964,IOWFH
2018-09-02 04:00:00,47.73158909726353,ZUCEI
2019-11-30 22:00:00,143.64372586590198,JLHPN
2021-01-15 07:00:00,207.43169170820437,SLZIX
2022-09-14 23:00:00,-117.08393822618702,PCUYZ
2018-12-05 15:00:00,229.41604171806515,YYQZT
2018-03-05 15:00:00,-68.49525640929333,FYMZW
2020-11-03 06:00:00,48.22634237211524,ZGPHJ
2022-05-13 02:00:00,102.76849386731111,MVALU
2021-09-10 18:00:00,9.416888793993461,OVYWE
2020-11-06 08:00:00,93.34687351051846,JMNSQ
2018-05-12 16:00:00,-63.42865016633555,WFMMO
2019-08-29 08:00:00,-133.33242689959883,GHNKN
2022-02-03 17:00:00,13.039869901189402,PWMDS
2018-02-22 08:00:00,-68.31517966873582,OMLLF
2019-08-05 10:00:00,28.755000034064636,VZSQK
2022-02-28 21:00:00,-41.52378589791118,HQATA
2021-07-28 17:00:00,115.07238355264701,YFLMJ
2019-03-28 11:00:00,-85.18996137767607,JUVGR
2020-02-20 08:00:00,-48.5817297585663,GKZZM
2022-12-17 13:00:00,-176.89324398021995,KDNPV
2023-01-08 13:00:00,-141.8963460740279,DUCPR
2019-06-21 23:00:00,112.35975215082374,KYSCK
2018-03-02 08:00:00,-15.13252297807558,WKZIA
2020-04-25 22:00:00,132.6699861207382,WDAYG
2021-02-09 10:00:00,-21.730055007272632,SIHLT
2020-01-11 20:00:00,66.63927413516024,REFNH
2021-07-08 16:00:00,-31.57464419907251,LPPPS
2022-04-23 03:00:00,33.84809618841173,XGMWV
2022-07-10 21:00:00,87.28635071108458,WDOWO
2019-11-10 17:00:00,254.84830842614068,FQEFC
2022-03-26 09:00:00,126.58097925204363,ASWIR
2023-10-29 01:00:00,72.2585970523278,UUZDK
2020-07-07 20:00:00,5.968801902852084,WMGHS
2018-06-09 08:00:00,141.46118893409127,IPRLZ
2020-02-26 04:00:00,150.11211419384088,LZSRM
2021-04-13 03:00:00,-18.69539821688872,NGLMU
2018-03-19 04:00:00,-118.91890098654221,XWBZB
2022-07-21 14:00:00,49.489146818782444,TKMOO
2021-10-20 17:00:00,-12.073981765414887,LGSJP
2018-08-18 11:00:00,155.12076425910917,MHSNA
2021-05-21 14:00:00,146.12687786584303,ISJIV
2020-05-04 18:00:00,172.53703362332286,QPWML
2021-06-18 05:00:00,120.0394297352988,JKIFX
2023-11-17 15:00:00,21.399470740592367,IPFTM
2020-06-28 01:00:00,107.94881453474967,JCRTW
2018-12-29 08:00:00,-176.4056342697697,TQVCB
2019-02-08 17:00:00,78.30976995669991,CFJFP
2021-12-23 21:00:00,-49.924284302434,GZTLO
2021-06-02 05:00:00,1.4079185177218339,WDFBQ
2020-02-25 07:00:00,-24.6783952007646,VPAKC
2023-07-16 07:00:00,79.08619360265308,HKGXR
2022-09-30 06:00:00,108.23816224893304,ZOBQF
2021-07-01 10:00:00,-99.56976679689372,OEJOL
2021-08-11 16:00:00,13.784028955691824,EFQAO
2020-04-06 15:00:00,-117.49907433834439,QPPPJ
2023-06-11 23:00:00,110.32373797903863,UQPOP
2018-12-23 19:00:00,80.74449817393659,BSDSU
2023-05-10 19:00:00,-131.68769755464845,RERRZ
2020-08-10 01:00:00,13.803826647911299,ETRXI
2018-03-21 13:00:00,-33.56729198983256,HQAFZ
2021-02-11 03:00:00,-26.63788487645023,GLVRB
2019-04-07 12:00:00,86.87018408971593,CNPUU
2023-07-09 15:00:00,-171.52459070518742,CAMFF
2019-11-08 10:00:00,-38.75874501323242,TANXK
2019-01-01 13:00:00,43.91245070950787,DVZQS
2020-05-18 14:00:00,-49.24840474348031,KJXDA
2019-05-17 14:00:00,-45.87079430928027,AYJBL
2020-07-11 12:00:00,38.268560769746315,CSJLM
2018-04-28 22:00:00,2.403619208001117,ULAQL
2018-10-22 13:00:00,0.6455615836309921,WIOYK
2023-08-22 04:00:00,-234.39527644801376,NOADH
2020-01-07 01:00:00,181.32070733032043,WLXHC
2018-09-18 06:00:00,-31.825868955777086,BMVYV
2018-04-09 11:00:00,-11.68676675009133,XRRDC
2020-01-04 17:00:00,-3.177485811827109,OVKUB
2018-10-27 20:00:00,205.74082665349997,SDTHT
2021-10-30 21:00:00,88.97195390629135,UZVOP
2019-10-29 19:00:00,134.26487994485294,VTXUK
2023-11-07 14:00:00,-123.82653149117242,ZRWGN
2019-11-12 19:00:00,127.24237292350129,EVURT
2023-09-12 06:00:00,-9.288908945816853,NMSQN
2018-02-13 04:00:00,34.972736154686004,KQUKP
2020-02-23 00:00:00,-1.9992179556101144,SKIYA
2021-02-18 20:00:00,20.38796001768419,LOQFA
2020-07-22 12:00:00,172.25103116080226,YDPCP
2019-07-01 16:00:00,-126.20873581427703,HDBQM
2022-04-16 02:00:00,88.27371244429469,PYVNV
2018-03-22 03:00:00,33.41933820148003,TRAHF
2020-07-17 00:00:00,-85.99360123455459,RUXUT
2018-09-07 22:00:00,-158.5443030560557,UCQGF
2020-12-28 07:00:00,-61.683292944934045,FFSSA
2023-01-20 17:00:00,149.0654414295922,ZACNN
2019-10-25 20:00:00,109.65313353431578,SCJWV
2023-06-11 06:00:00,-55.44850998575102,BLTKP
2021-03-09 23:00:00,-69.52525473473416,EHKYB
2018-10-15 15:00:00,79.49445879711045,EFZEL
2023-06-27 19:00:00,65.10676647791249,TTWQH
2020-11-27 20:00:00,13.198915561509864,QJBQI
2021-01-05 15:00:00,-27.97361457965109,WKREK
2022-06-15 12:00:00,4.920877176808974,KXKGH
2018-09-01 15:00:00,-33.25269931287346,GHBZY
2018-06-05 22:00:00,-53.88297350509201,YJRGR
2018-01-05 08:00:00,-65.9096045742658,XKZCB
2023-10-30 15:00:00,109.86205306717255,LDCCO
2022-04-02 22:00:00,-96.86652111325574,QLLDZ
2020-12-29 07:00:00,-89.54087284005668,XNSQE
2023-06-05 07:00:00,87.74911849174998,LGJQM
2018-09-06 13:00:00,-124.35817179858495,WPKOP
2021-03-16 19:00:00,-13.618987799434601,CEVZG
2022-09-15 03:00:00,42.56302753399115,OEYIS
2019-08-18 13:00:00,-63.402121245377785,SIBVI
2022-02-15 01:00:00,-68.32153386008554,KQBSA
2021-10-26 04:00:00,79.39376976251569,KONTO
2022-12-29 14:00:00,-97.73736144348432,ZRWDA
2022-04-07 05:00:00,69.50193920056658,VRPHA
2023-04-04 18:00:00,-92.88625662119227,SBAKH
2019-06-02 16:00:00,32.157221481775665,MRFBF
2022-05-16 23:00:00,-26.259987803979083,CIAAD
2021-10-25 13:00:00,156.99718904432817,EHKPL
2021-01-16 16:00:00,-168.70778483161877,PNXIW
2020-10-08 22:00:00,-47.52996763564248,KNBOO
2023-10-08 14:00:00,10.862806861515306,RTKAR
2022-02-10 03:00:00,-162.23683587289386,BNANM
2022-08-30 07:00:00,105.71967156643862,ICOQA
2018-02-26 15:00:00,13.50738622242572,NOEKD
2023-11-21 08:00:00,184.9054276151078,NQPBJ
2022-09-19 00:00:00,210.53253243656536,JOGEB
2018-07-25 17:00:00,66.41266200578853,EUBUH
2021-09-18 11:00:00,-13.925632493809776,SJTFP
2018-07-18 09:00:00,15.600579315931718,OOMMV
2022-12-27 04:00:00,-27.78032905401443,OSSIF
2022-09-13 23:00:00,-214.03480613406342,TVWFT
2021-04-14 03:00:00,189.3599532469045,FHSBA
2019-01-24 02:00:00,-80.49530760010713,SIWAJ
2022-08-03 22:00:00,-66.28799619859005,PXHLN
2020-02-20 05:00:00,195.38196976685938,RFCYA
2023-09-14 03:00:00,108.43038172895353,RROAS
2018-10-21 14:00:00,29.63405006063497,LEBTQ
2019-06-21 09:00:00,-106.65799251910893,XKKPP
2019-11-24 05:00:00,27.55444001479975,JWUPN
2019-05-01 21:00:00,132.75031588459441,HDPTW
2020-10-01 14:00:00,-79.69546303020378,NLCQE
2021-06-03 18:00:00,-24.76487343662599,DWIIN
2021-08-30 20:00:00,-66.85554543091581,BNTZS
2022-10-12 03:00:00,-60.08829874951407,LVPLV
2021-03-02 12:00:00,-19.527045271598112,KPIGF
2020-01-14 19:00:00,-149.97033724078136,YXLVA
2020-02-15 02:00:00,34.250856080950044,VXEOJ
2020-10-04 11:00:00,-0.013716743327743598,CAZGJ
2023-03-12 15:00:00,28.954816976103466,SPBNQ
2021-03-21 06:00:00,-20.7911849051481,CHZFR
2018-03-19 00:00:00,43.7037140568286,RXJTY
2018-12-30 13:00:00,-20.116386119889327,GQXRE
2023-09-07 21:00:00,168.1626217411436,KRPVK
2021-11-01 04:00:00,-108.20815496988163,NUFJX
2023-11-24 07:00:00,-82.84966841632509,CWIYA
2019-11-28 17:00:00,133.92676993438752,PTIYD
2023-01-20 19:00:00,100.08626579789255,QPIBD
2018-01-18 12:00:00,-94.51351846365952,KJPDV
2020-01-30 00:00:00,173.1056972640254,DLYHX
2023-06-23 08:00:00,-117.52037793178395,AAUFH
2022-05-16 01:00:00,-4.981356621862696,YGCPB
2019-08-01 17:00:00,-12.316432728627435,QKMHM
2019-09-22 14:00:00,-109.51163791509188,YRUNU
2020-03-18 04:00:00,76.84649987447001,IYRIH
2020-12-18 10:00:00,-50.5604590227991,WOHBO
2019-10-10 00:00:00,-94.85881396747207,GKPEI
2018-08-07 15:00:00,164.57364907800286,KQSFN
2021-01-20 06:00:00,-60.150144684877596,VMYGJ
2021-01-01 06:00:00,69.87279992875285,IDYZC
2019-07-25 19:00:00,-44.40480531682121,PBBRG
2018-09-18 14:00:00,-87.54463838186211,XQABY
2020-08-23 04:00:00,57.05991346509024,SPLAD
2019-09-29 02:00:00,-5.310625473510499,EYRWR
2020-02-28 16:00:00,-25.390004657459325,CIUHT
2022-04-04 06:00:00,-59.27222435376793,TMEFR
2020-06-26 06:00:00,-162.59282650839953,TBUUN
2022-10-15 01:00:00,-53.092975923407934,EBFEU
2023-02-06 18:00:00,28.31014600861724,NBLNW
2019-01-08 19:00:00,-10.840656954945668,NPIKG
2019-12-03 04:00:00,108.9558538530012,NMQUL
2019-08-17 01:00:00,146.28485347563043,DMCUN
2022-05-27 08:00:00,37.81342394654403,YKWQG
2022-02-07 09:00:00,158.03432106233615,QNHKC
2019-04-26 18:00:00,28.793236737425886,JHRPR
2023-10-12 14:00:00,-10.772474995092685,QQHDH
2019-06-05 18:00:00,-119.25083463447905,BRYBY
2019-10-27 09:00:00,45.0952083688675,UMCHY
2021-01-13 03:00:00,14.972476983409083,VCPBK
2018-08-08 06:00:00,-89.76386003631023,KZJCO
2018-03-02 06:00:00,56.984059511667574,BMXZO
2019-03-24 16:00:00,-157.6058238277334,WMOLF
2018-10-15 21:00:00,6.023940134558018,NRPUD
2020-07-18 14:00:00,26.434946375352308,PSLER
2019-05-05 19:00:00,-77.77847287519256,SRGUZ
2018-05-01 15:00:00,96.74155122431502,GLJOH
2020-06-11 13:00:00,96.46561950825566,CIZGR
2022-01-05 15:00:00,98.89459508900053,OKRXN
2021-08-15 08:00:00,-192.62821634055848,ALDUS
2023-12-10 04:00:00,-14.281980955265716,OFVUA
2019-04-09 08:00:00,-78.58485115655192,UKIGN
2022-12-10 04:00:00,166.2983594897649,RJVKQ
2021-01-22 16:00:00,-65.42403960403077,UMKEO
2020-09-19 21:00:00,115.65174953276735,XNIFH
2023-10-06 05:00:00,-115.22122402188018,OPMFL
2019-08-12 15:00:00,58.05784756277747,CFMGW
2018-03-26 23:00:00,2.9627550243035574,JSGOJ
2020-09-05 01:00:00,-16.72368928244251,UIRWP
2022-06-17 03:00:00,92.49519990330477,ERSJU
2023-12-27 14:00:00,-85.79532709576077,PQDAM
2021-01-10 06:00:00,122.65937202483931,SQNEU
2023-08-03 11:00:00,214.8589288713106,TXCPY
2018-08-25 18:00:00,150.0406963111665,GVVGD
2018-03-14 07:00:00,-17.622557779749886,ODDIE
2020-02-04 13:00:00,193.2005198231393,WCESX
2022-10-28 02:00:00,-30.949363160649213,RSYOA
2023-04-21 23:00:00,1.5901869208647945,HEVQS
2023-05-26 21:00:00,-76.6680656246059,ZDOOY
2021-07-15 11:00:00,51.764562742295,INOAU
2021-10-23 19:00:00,75.49576039065873,MSMXJ
2022-08-15 11:00:00,-174.45970253373167,MJMPX
2023-02-28 20:00:00,-7.553564211294604,QVNMN
2021-05-03 19:00:00,23.378884783030706,SXTCY
2021-08-08 22:00:00,94.80277132698531,RRHTH
2022-04-25 07:00:00,-136.67770404820564,QXQRA
2019-01-24 01:00:00,272.29879413321186,TEOHL
2020-11-17 09:00:00,60.999851128353974,FGDCK
2023-09-10 05:00:00,-35.57837244514209,TUISY
2018-07-27 22:00:00,81.0968142365872,JCYOS
2020-09-13 10:00:00,-50.78869936435248,KDPCZ
2020-07-31 06:00:00,-45.75154061287894,ACCPD
2018-05-02 22:00:00,-58.42153565352053,ZDVXE
2020-05-24 18:00:00,30.540711978783115,UMAKM
2021-02-26 00:00:00,60.70408101783599,WSCYK
2020-11-18 15:00:00,2.4469538854503003,UUFQO
2022-08-06 04:00:00,-99.147602574994,THEKT
2018-09-21 03:00:00,126.27189304234953,TSFCE
2018-11-21 01:00:00,13.79983991669292,FYKEH
2022-09-22 16:00:00,-40.30890221376898,JKMSR
2022-11-10 04:00:00,-55.766566297889355,VGGAS
2019-01-03 08:00:00,116.12754442758506,GLKCM
2020-11-14 17:00:00,-63.48554187338474,BLRDB
2021-04-04 16:00:00,47.87466739171036,KZZDE
2022-05-22 01:00:00,-56.39099350330421,KPPNV
2021-02-21 22:00:00,-186.67211833549385,KLHCP
2023-09-11 03:00:00,-165.88606524086347,OUWEU
2020-04-13 13:00:00,255.69745842010155,AKJGM
2021-10-16 22:00:00,2.137738899633033,MNLJE
2022-08-08 16:00:00,72.89716937056323,UIKKD
2018-06-23 06:00:00,52.002424068196184,JHAAX
2022-09-19 18:00:00,-103.02046640151146,GYTVI
2022-05-14 17:00:00,-38.38270628233297,KTVYP
2023-07-24 04:00:00,173.82027325449627,XVRNP
2019-02-07 01:00:00,-21.76069551414951,MNMMK
2022-06-22 01:00:00,-134.7181214319657,DYQHY
2019-03-12 10:00:00,-28.189265444120565,QNSTG
2020-09-06 15:00:00,-168.80819760792681,RBXHP
2020-03-20 16:00:00,48.3751430141433,FBIIL
2022-08-20 17:00:00,-55.232593835881474,IJJWD
2022-04-15 13:00:00,-115.20678222918137,AEYTF
2023-10-10 02:00:00,-39.97379578936618,TWERM
2021-08-20 15:00:00,74.26884098975694,BEXZZ
2019-08-19 08:00:00,-27.864562472548492,MHRCK
2023-08-02 09:00:00,-120.39809383123348,ZUXQQ
2018-01-01 22:00:00,17.62278444735235,DSWHS
2020-05-17 11:00:00,48.99456701353044,YJPLF
2021-06-30 06:00:00,-183.50400914170518,OFBYI
2020-01-20 09:00:00,17.25918486304264,ORLKV
2023-03-12 07:00:00,225.29578067978835,KZYYS
2021-01-30 06:00:00,-7.545160208905227,RLNRK
2023-10-06 20:00:00,-165.97187550303738,GVAWN
2021-08-23 06:00:00,-37.038772237510344,CDPJD
2023-03-13 09:00:00,-96.46475638722922,VHVJO
2019-09-14 18:00:00,61.07342349223056,HHEIN
2020-02-13 17:00:00,75.79106039003798,ELSHG
2020-06-18 19:00:00,-37.06081758489201,BRBZQ
2021-11-02 00:00:00,-50.96802891421238,FEZDP
2023-04-13 07:00:00,164.46827110444877,OKTRQ
2018-07-27 22:00:00,81.0968142365872,JCYOS
2019-01-18 14:00:00,-18.528501196239326,KWFPZ
2023-03-28 01:00:00,-177.0591223398652,HMIHM
2020-02-09 06:00:00,-182.97899697529513,OOODN
2022-01-22 10:00:00,-47.1884041843626,MBJDI
2020-11-21 18:00:00,-293.9005323202674,YTENZ
2020-12-09 19:00:00,-77.59660358756788,PWSSU
2023-07-12 12:00:00,-88.09537123529067,CZTIW
2020-05-29 23:00:00,94.84525821970404,PIXTZ
2021-05-21 14:00:00,146.12687786584303,ISJIV
